indx,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
399,chic,24,20.125,2/3/88,NA,36,13.29166667,28.46666667
400,chic,16.5,6.625,2/4/88,NA,52,13.625,25.32753623
401,chic,4,-10.75,2/5/88,NA,37,18.20833333,16.56666667
402,chic,3,-3.125,2/6/88,NA,39,19.83333333,13.85416667
403,chic,16.5,8.375,2/7/88,NA,32,20.375,15.73333333
404,chic,14.5,16.25,2/8/88,NA,43,12.41666667,29.95476191
405,chic,17.5,7.125,2/9/88,NA,38.8,12.66666667,31.24166667
406,chic,16,17.625,2/10/88,NA,36,24.875,29.18333333
407,chic,16,9,2/11/88,NA,28,28.04166667,17.0625
408,chic,9,0.25,2/12/88,NA,44,20.375,26.8
409,chic,7,3.5,2/13/88,NA,42,13.08333333,37.96666667
410,chic,27.5,38.625,2/14/88,NA,NA,9.833333333,30.76666667
411,chic,26,11.875,2/15/88,NA,29,20.66666667,20.625
412,chic,26.5,27.125,2/16/88,NA,34,6.416666667,29.4875
413,chic,31,23.125,2/17/88,NA,60,9.958333333,39.70936853
414,chic,31.5,27,2/18/88,NA,62,9.25,44.31060606
415,chic,32,29.375,2/19/88,NA,77,8.666666667,49.01893939
416,chic,21.5,-2.625,2/20/88,NA,37,24.29166667,14.34895833
417,chic,16.5,20.125,2/21/88,NA,23.33333333,17.83333333,21.48958333
418,chic,40,29,2/22/88,NA,23,17.35416667,16.796875
419,chic,27,13,2/23/88,NA,44,23,13.64583333
420,chic,22,7.875,2/24/88,NA,65,22.25,24.92234849
421,chic,20.5,9.75,2/25/88,NA,NA,15,25.98611111
422,chic,39.5,29.625,2/26/88,NA,54,15.08333333,28.625
423,chic,32,22.75,2/27/88,NA,25.66666667,37.375,17.98611111
424,chic,34.5,31.625,2/28/88,NA,54,19.29166667,28.23611111
425,chic,39.5,26.375,2/29/88,NA,29,17,27.78020833
426,chic,41,29.375,3/1/88,NA,30,25.70833333,22.61156798
427,chic,35.5,24.375,3/2/88,NA,33,28.20833333,18.71875
428,chic,27,17,3/3/88,NA,17,37.375,13.80681818
429,chic,28.5,16.25,3/4/88,NA,24.2,34.29166667,20.51388889
430,chic,31,19.25,3/5/88,NA,40,11.83333333,44.02777778
431,chic,36,32.5,3/6/88,NA,NA,18.375,29.20833333
432,chic,42,40,3/7/88,NA,58,11.29166667,29.625
433,chic,48.5,42.75,3/8/88,NA,NA,15.95652174,27.22222222
434,chic,34,27.625,3/9/88,NA,NA,18.54166667,21.890625
435,chic,38,21.375,3/10/88,NA,44,22.04166667,35.45833333
436,chic,46.5,35.125,3/11/88,NA,36,10.58333333,32.83690476
437,chic,43,28.25,3/12/88,NA,23,22.54166667,12.14583333
438,chic,26.5,17.625,3/13/88,NA,NA,27.125,7.733333333
439,chic,24,17.5,3/14/88,NA,27,26.125,15.42333333
440,chic,23.5,19.5,3/15/88,NA,37,21.70833333,19.5155303
441,chic,32.5,23.5,3/16/88,NA,27.83333333,19.95833333,21.86309524
442,chic,34,26,3/17/88,NA,NA,11.85416667,27.48333333
443,chic,34.5,17.375,3/18/88,NA,47,17.3125,21.675
444,chic,32,29.5,3/19/88,NA,30,22.08333333,18.65416667
445,chic,28.5,15,3/20/88,NA,8,35.35416667,12.125
446,chic,30,15.75,3/21/88,NA,24,36.5625,16.6625
447,chic,46.5,35,3/22/88,NA,59.66666667,18.80555556,26.06431159
448,chic,56,36.25,3/23/88,NA,84,30.38888889,24.81590909
449,chic,56.5,54.75,3/24/88,NA,52,24.28968254,30.02397892
450,chic,53,35.5,3/25/88,NA,25,22.00241546,16.99583333
451,chic,39,18.5,3/26/88,NA,59,20.39692983,12.27324561
452,chic,40,28.25,3/27/88,NA,55,22.63888889,15.5
453,chic,48.5,42.625,3/28/88,NA,31,9.619047619,31.72916667
454,chic,45.5,35.75,3/29/88,NA,29,13.56547619,23.29166667
455,chic,40.5,27.25,3/30/88,NA,33,18.63690476,25.26257764
456,chic,42,32,3/31/88,NA,43,17.01785714,32.19166667
457,chic,42,34.25,4/1/88,NA,30,37.82608696,23.33333333
458,chic,54,56.625,4/2/88,NA,40,9.410714286,21.70238095
459,chic,53.5,44.125,4/3/88,NA,20.16666667,22.66666667,20.78214286
460,chic,57.5,51.625,4/4/88,NA,NA,27.46635611,23.11542443
461,chic,69.5,57.5,4/5/88,NA,42,30.66666667,26.653125
462,chic,50,28.75,4/6/88,NA,18,31.26785714,11.88360507
463,chic,50,25.25,4/7/88,NA,32,23.4373706,22.81918025
464,chic,51.5,28.75,4/8/88,NA,32,18.875,38.17857143
465,chic,52.5,37.75,4/9/88,NA,53.75,19.94642857,33.4375
466,chic,43,33.75,4/10/88,NA,35,17.46428571,16.66319444
467,chic,46,22.875,4/11/88,NA,31,28.87329932,11.94090136
468,chic,47.5,23.25,4/12/88,NA,38,27.69047619,20.75595238
469,chic,53,38.5,4/13/88,NA,NA,28.58333333,35.81458888
470,chic,43,28.875,4/14/88,NA,25,26.05612245,19.62371777
471,chic,41.5,25.5,4/15/88,NA,27,24.11233875,21.03609203
472,chic,47.5,27.5,4/16/88,NA,43,21.77380952,25.68489583
473,chic,59,37.875,4/17/88,NA,76,39,16.38020833
474,chic,42.5,17.875,4/18/88,NA,41,30.10119048,19.44270833
475,chic,40.5,14.75,4/19/88,NA,52,21.77380952,31.8046875
476,chic,45.5,35.25,4/20/88,NA,52,20.99404762,33.296875
477,chic,37,28.75,4/21/88,NA,35.6,18.49404762,39.93428975
478,chic,45.5,30.375,4/22/88,NA,51,25.55952381,21.32366071
479,chic,44,34.375,4/23/88,NA,44,21.31547619,15.73263889
480,chic,45,30.125,4/24/88,NA,34,24.88690476,17.96354167
481,chic,54,36.375,4/25/88,NA,44,21.53571429,28.17719656
482,chic,48.5,35.875,4/26/88,NA,19,22.38315217,21.61309524
483,chic,39.5,34.625,4/27/88,NA,16.8,24.95910973,10.97690217
484,chic,48.5,28.375,4/28/88,NA,33,26.31573499,19.77765622
485,chic,49,25.375,4/29/88,NA,48,22.34608844,31.22321429
486,chic,54,26.5,4/30/88,NA,33,22.95833333,35.92329546
487,chic,53,29.625,5/1/88,NA,33,32.27380952,32.91145833
488,chic,57,27.75,5/2/88,NA,50,35.32142857,31.28311404
489,chic,56.5,39.125,5/3/88,NA,46,35.29166667,26.31941364
490,chic,52.5,31.875,5/4/88,NA,48,33.43870773,26.07954269
491,chic,54.5,34.875,5/5/88,NA,53,28.10899759,26.42787248
492,chic,61.5,38.125,5/6/88,NA,60,26.4692029,29.36169258
493,chic,62,40.875,5/7/88,NA,83,34.0625,27.14583333
494,chic,67.5,53.25,5/8/88,NA,365,48.80555556,12.2495471
495,chic,56,52.625,5/9/88,NA,28,25.70138889,12.83333333
496,chic,57,49.5,5/10/88,NA,36,19.14166667,22.0240569
497,chic,60.5,41.25,5/11/88,NA,59,24.55,31.01749482
498,chic,67,52.5,5/12/88,NA,55,33.76388889,29.00363327
499,chic,58,33.625,5/13/88,NA,30,30.03571429,14.56335034
500,chic,60,39.875,5/14/88,NA,60,28.45357143,21.66964286
501,chic,71,54.125,5/15/88,NA,61.6,35.89285714,14.8291749
502,chic,55.5,40.25,5/16/88,NA,NA,23.875,13.09722222
503,chic,52,34.375,5/17/88,NA,29,26.87008282,12.29880952
504,chic,55,44.875,5/18/88,NA,35,27.67261905,16.97907021
505,chic,60,36.625,5/19/88,NA,43,30.52380952,23.40524772
506,chic,63,51.75,5/20/88,NA,63,29.46247412,27.58585859
507,chic,64.5,50.25,5/21/88,NA,48.25,41.4702381,25.90833333
508,chic,66,53.625,5/22/88,NA,NA,41.38888889,13.42083333
509,chic,53.5,52.25,5/23/88,NA,43,19.98809524,18.72008282
510,chic,53,28,5/24/88,NA,26,32.29484127,10.75189394
511,chic,48.5,35.5,5/25/88,NA,25,24.07738095,18.54891304
512,chic,60.5,42.375,5/26/88,NA,52,27.86904762,26.02938988
513,chic,69.5,45.375,5/27/88,NA,63.75,41.57142857,27.33630952
514,chic,73,49.75,5/28/88,NA,NA,41.75595238,29.53571429
515,chic,74,51.875,5/29/88,NA,NA,46.58928571,26.58802909
516,chic,75.5,52,5/30/88,NA,75,52.75,24.09163647
517,chic,76,52.75,5/31/88,NA,148,50.90476191,39.35217589
518,chic,76.5,54,6/1/88,NA,142,49.20168067,44.59663866
519,chic,63,47,6/2/88,NA,46.6,31.1420068,17.33392857
520,chic,58.5,37.5,6/3/88,NA,28,26.77639752,14.30072464
521,chic,62.5,40.5,6/4/88,NA,54,24.42091837,23.86067929
522,chic,73,49.125,6/5/88,NA,68,44.52380952,20
523,chic,78,48.75,6/6/88,NA,NA,50.4365942,26.05394155
524,chic,79,51.125,6/7/88,NA,139,54.17857143,34.67976985
525,chic,63,46.125,6/8/88,NA,70.8,31.01785714,26.31527915
526,chic,56,32.375,6/9/88,NA,NA,31.68348861,13.68736413
527,chic,56,34.625,6/10/88,NA,30,26.11904762,25.77462121
528,chic,67,41.625,6/11/88,NA,50,34.14880952,29.84895833
529,chic,72,48.25,6/12/88,NA,50,47.68229167,30.96875
530,chic,78,48.5,6/13/88,NA,75,49.35659585,33.52236701
531,chic,82,53.625,6/14/88,NA,88.25,54.10833333,26.75835598
532,chic,81.5,53.625,6/15/88,NA,78,47.44270833,23.69375854
533,chic,71,47.125,6/16/88,NA,39,28.70238095,19.09929654
534,chic,68.5,53.25,6/17/88,NA,46,32.328125,31.21212121
535,chic,74.5,52.875,6/18/88,NA,55,41.23139881,38.97894022
536,chic,82,55.875,6/19/88,NA,NA,59.125,20.11458333
537,chic,88.5,70.25,6/20/88,NA,88,61.67708333,25.64026915
538,chic,86.5,66.125,6/21/88,NA,81,52.8759058,33.12418831
539,chic,82.5,67.25,6/22/88,NA,84,54.64117325,19.83809524
540,chic,70,50.75,6/23/88,NA,26,28.8452381,16.15917049
541,chic,77.5,63.25,6/24/88,NA,NA,36.02604167,31.67365424
542,chic,84.5,57.5,6/25/88,NA,NA,59.06770833,15.27678571
543,chic,63.5,44.875,6/26/88,NA,20.6,25.41666667,7.87202381
544,chic,64,42.875,6/27/88,NA,21,18.42931548,19.04931973
545,chic,72.5,58.5,6/28/88,NA,NA,36.0189951,25.19532339
546,chic,63,44.375,6/29/88,NA,17,26.98214286,14.28545549
547,chic,61.5,46.125,6/30/88,NA,11,23.61979167,13.52380952
548,chic,66,47.375,7/1/88,NA,19,22.765625,20.86309524
549,chic,65,44.375,7/2/88,NA,26.6,22.53125,21.625
550,chic,69.5,47.875,7/3/88,NA,NA,38.38020833,32.49404762
551,chic,73,49.875,7/4/88,NA,51,47.07586051,38.05660308
552,chic,79.5,56.75,7/5/88,NA,NA,57.74841486,51.44868101
553,chic,82.5,60.625,7/6/88,NA,116,55.08611854,62.47998406
554,chic,85,58.375,7/7/88,NA,116,58.8864254,46.27342133
555,chic,83,59.875,7/8/88,NA,106.8,48.890625,44.49702381
556,chic,82.5,57.25,7/9/88,NA,85,49.02604167,38.49107143
557,chic,75.5,64.625,7/10/88,NA,NA,41.42261905,21.70052083
558,chic,76.5,57.5,7/11/88,NA,42,34.87296196,24.44591097
559,chic,71.5,60.375,7/12/88,NA,14,27.54166667,21.94720497
560,chic,80,65.875,7/13/88,NA,50,32.609375,22.85178571
561,chic,87,57.75,7/14/88,NA,62,45.92572464,25.97979798
562,chic,86.5,70.5,7/15/88,NA,78,41.9620098,34.79971989
563,chic,85,69.625,7/16/88,NA,53,37.72916667,21.85416667
564,chic,78,61,7/17/88,NA,22,30.484375,18.9609375
565,chic,71.5,66.25,7/18/88,NA,NA,23.19270833,31.62490046
566,chic,75,58.375,7/19/88,NA,35,26.02083333,26.16991342
567,chic,74,63.875,7/20/88,NA,33.5,27.16394928,24.10261387
568,chic,71.5,61.125,7/21/88,NA,32,25.05729167,28.5639234
569,chic,71,59.125,7/22/88,NA,15,26.67708333,19.30573593
570,chic,72,59.5,7/23/88,NA,28,27.57291667,21.40178571
571,chic,75.5,57.375,7/24/88,NA,54,35.93229167,27.7827381
572,chic,75.5,64.75,7/25/88,NA,39,38.95975379,24.76226943
573,chic,73.5,55.75,7/26/88,NA,22,23.01041667,15.63095238
574,chic,76,60.375,7/27/88,NA,59,32.33537138,31.33333333
575,chic,84,62.5,7/28/88,NA,68,49.09895833,30.94404762
576,chic,83,68.5,7/29/88,NA,73,59.54166667,28.1833004
577,chic,82.5,68.875,7/30/88,NA,40,48.20833333,23.15104167
578,chic,79,62.75,7/31/88,NA,NA,42.36458333,23.85436699
579,chic,89,71.125,8/1/88,NA,67.2,44.14990942,25.96308877
580,chic,89.5,70.375,8/2/88,NA,67,49.84948672,25.91972961
581,chic,88,67.375,8/3/88,NA,65,40.64175725,27.73958333
582,chic,87,71.5,8/4/88,NA,66,42.18455616,30.26239001
583,chic,76.5,60.125,8/5/88,NA,64,36.50520833,23.125
584,chic,76.5,51.75,8/6/88,NA,NA,36.5625,30.47321429
585,chic,78,53.625,8/7/88,NA,38.33333333,41.88341346,28.63039044
586,chic,84,70.75,8/8/88,NA,67,53.96701389,23.27786797
587,chic,79,73,8/9/88,NA,68,30.91666667,34.12355073
588,chic,76.5,72,8/10/88,NA,36,30.47916667,34.99761905
589,chic,82,73.375,8/11/88,NA,NA,28.46753247,31.12670068
590,chic,83.5,69.625,8/12/88,NA,66,26.609375,35.0625
591,chic,83.5,73.625,8/13/88,NA,70.2,35.921875,22.17126226
592,chic,83,76.625,8/14/88,NA,NA,40.34895833,13.35119048
593,chic,84,70.5,8/15/88,NA,32,38.59798644,24.90656703
594,chic,86,73.125,8/16/88,NA,69,34.390625,34.38657244
595,chic,88,66.375,8/17/88,NA,71,39.31239707,23.50520833
596,chic,80.5,68.375,8/18/88,NA,63,34.69723732,22.80595238
597,chic,71.5,62.875,8/19/88,NA,28.75,14.92708333,17.88628472
598,chic,73,62.125,8/20/88,NA,31,37.11458333,20.34279891
599,chic,70.5,54.875,8/21/88,NA,NA,27.22916667,22.60484601
600,chic,70,59.75,8/22/88,NA,39,24.69270833,29.98958333
601,chic,75,55.375,8/23/88,NA,47,32.70833333,19.99479167
602,chic,71,52.375,8/24/88,NA,89,21.796875,26.34779885
603,chic,69.5,42.625,8/25/88,NA,50.4,21.38541667,23.85119048
604,chic,66,45.375,8/26/88,NA,41,16.51041667,24.98800785
605,chic,65,60.125,8/27/88,NA,NA,11.16666667,33.40896739
606,chic,64,41.875,8/28/88,NA,89,22,19.359375
607,chic,60,49,8/29/88,NA,29,19.86770833,28.05059524
608,chic,63,49.375,8/30/88,NA,37,20.17708333,36.42650104
609,chic,70.5,49,8/31/88,NA,47.4,30.890625,37.80744606
610,chic,72,52.5,9/1/88,NA,48,36.859375,44.3513934
611,chic,73,57.875,9/2/88,NA,65,34.33491848,47.38745471
612,chic,72,53.625,9/3/88,NA,38,32.65625,22.76041667
613,chic,63,52.375,9/4/88,NA,28,33.76785714,12.51190476
614,chic,54,38,9/5/88,NA,NA,24.20238095,12.41369048
615,chic,55,39.625,9/6/88,NA,30.75,15.91145833,30.125
616,chic,60.5,37.625,9/7/88,NA,33,27.453125,35.2826087
617,chic,70,47.125,9/8/88,NA,54,35.671875,38.28375447
618,chic,66,34.75,9/9/88,NA,66,17.40625,40.38237813
619,chic,67.5,39.75,9/10/88,NA,77,19.265625,51.44791667
620,chic,71,62.375,9/11/88,NA,NA,30.22395833,33.98143116
621,chic,75.5,64.75,9/12/88,NA,33.33333333,18.67708333,23.53645833
622,chic,63,46.875,9/13/88,NA,58,15.22604167,25.07283443
623,chic,66,48.875,9/14/88,NA,58,23.78442983,30.75262909
624,chic,64.5,50.375,9/15/88,NA,38,19.58265399,21.49739583
625,chic,65.5,59.75,9/16/88,NA,55,15.38541667,36.64749053
626,chic,78,61.75,9/17/88,NA,NA,25.23958333,24.88541667
627,chic,76.5,62.375,9/18/88,NA,43.4,19.76041667,19.99252717
628,chic,67,51.25,9/19/88,NA,26,17.08333333,19.109375
629,chic,60,47.25,9/20/88,NA,34,13.87152778,12.13538446
630,chic,58.5,49.75,9/21/88,NA,NA,9.324404762,23.84593383
631,chic,70,66.25,9/22/88,NA,NA,17.48289279,33.46859119
632,chic,60,42.125,9/23/88,NA,NA,19.17549819,23
633,chic,56.5,42.875,9/24/88,NA,49,15.47395833,29.60119048
634,chic,61.5,48.25,9/25/88,NA,NA,23.78551136,39.39880952
635,chic,64.5,45.875,9/26/88,NA,NA,34.89880952,46.05124224
636,chic,71,56.375,9/27/88,NA,NA,27.00793651,32.68668831
637,chic,61.5,51.625,9/28/88,NA,NA,17.52083333,19.2734375
638,chic,67.5,56.875,9/29/88,NA,NA,17.49479167,39.30847538
639,chic,68.5,60.75,9/30/88,NA,51,12.72916667,37.40511775
640,chic,62,56.875,10/1/88,NA,12,10.55555556,25.54761905
641,chic,56.5,45,10/2/88,NA,22,19.65104167,17.70052083
642,chic,53.5,38.125,10/3/88,NA,NA,9.362745098,22.94791667
643,chic,43,30.25,10/4/88,NA,33,11.7202381,15.96130952
644,chic,43,32.25,10/5/88,NA,30,10.60248447,19.03351449
645,chic,43.5,32.75,10/6/88,NA,33.33333333,9.642857143,27.53839345
646,chic,47.5,33,10/7/88,NA,NA,11.86309524,38.265625
647,chic,52,41.125,10/8/88,NA,56,12.61904762,36.34895833
648,chic,54.5,47.5,10/9/88,NA,NA,11.94047619,32.08514493
649,chic,58,34.625,10/10/88,NA,39,20.75,17.32142857
650,chic,42.5,26.125,10/11/88,NA,48,13.49404762,19.42032683
651,chic,39,24.375,10/12/88,NA,28.6,14.515625,23.5636646
652,chic,39.5,23.875,10/13/88,NA,NA,11.52752976,34.629329
653,chic,58,42.25,10/14/88,NA,59,18.22916667,37.37241201
654,chic,66.5,52,10/15/88,NA,51,35.03571429,25.45341615
655,chic,62.5,47.875,10/16/88,NA,43,26.05952381,21.14583333
656,chic,53,55.125,10/17/88,NA,NA,4.916666667,28.86904762
657,chic,49.5,36.375,10/18/88,NA,23.6,11.19778139,18.82337398
658,chic,43.5,32.25,10/19/88,NA,28,11.57059042,21.75817204
659,chic,42,37.875,10/20/88,NA,24,6.625,28.05357143
660,chic,46.5,39,10/21/88,NA,31,6.927083333,21.36904762
661,chic,42,32.5,10/22/88,NA,32,10.265625,20.75595238
662,chic,43.5,30.625,10/23/88,NA,30,10.25,15.61011905
663,chic,33.5,27.125,10/24/88,NA,27.4,7.120285738,16.56631876
664,chic,35,22.125,10/25/88,NA,34,8.598958333,23.32359601
665,chic,36.5,26,10/26/88,NA,34,7.052083333,24.90330175
666,chic,45,40.875,10/27/88,NA,NA,9.84375,26.7671875
667,chic,37,21,10/28/88,NA,39,13.52083333,19.6484375
668,chic,33.5,12.75,10/29/88,NA,28,13.125,26.46557971
669,chic,33,25.875,10/30/88,NA,26,10.54166667,29.01200181
670,chic,39,27.625,10/31/88,NA,36,9.520089286,34.02232143
671,chic,40,28,11/1/88,NA,35,12.55729167,22.75123518
672,chic,43.5,35.75,11/2/88,NA,28,12.20686027,30.77121212
673,chic,50.5,50.625,11/3/88,NA,34,3.375,36.06145833
674,chic,52.5,51.5,11/4/88,NA,28,2.647058824,33.83712121
675,chic,41.5,36.125,11/5/88,NA,15.6,2.791666667,13.99702381
676,chic,33.5,30.625,11/6/88,NA,NA,13.625,11.8125
677,chic,39,38,11/7/88,NA,12,5.869565217,23.99081851
678,chic,42,36.875,11/8/88,NA,40,4.541666667,26.08854167
679,chic,43.5,46,11/9/88,NA,25,2.375,29.33305101
680,chic,42.5,30.625,11/10/88,NA,15,7.041666667,18.82738095
681,chic,39.5,29.25,11/11/88,NA,23.2,8.958333333,23.12797619
682,chic,41.5,44,11/12/88,NA,15,4.541666667,22.66666667
683,chic,45,40.875,11/13/88,NA,12,10.58333333,16.8452381
684,chic,47.5,34.5,11/14/88,NA,NA,5.083333333,34.23266046
685,chic,56,60.375,11/15/88,NA,NA,2.916666667,25.96609731
686,chic,48,24.25,11/16/88,NA,23,11.625,11.89522059
687,chic,38.5,28.125,11/17/88,NA,24.2,10.29166667,23.70833333
688,chic,43.5,30.125,11/18/88,NA,9,2.708333333,34.6999053
689,chic,44,40.125,11/19/88,NA,14,2.375,27.34375
690,chic,36.5,28.125,11/20/88,NA,21,6.25,17.33972538
691,chic,33,23.375,11/21/88,NA,21,5.416666667,26.42084569
692,chic,34.5,28.125,11/22/88,NA,31,4.75,27.928125
693,chic,41.5,35.5,11/23/88,NA,39,3.416666667,31.90546086
694,chic,46.5,35,11/24/88,NA,22,7.791666667,30.73958333
695,chic,49,44.375,11/25/88,NA,28,13.04166667,35.71875
696,chic,54,51.25,11/26/88,NA,13,11.91666667,24.00260417
697,chic,37,25,11/27/88,NA,9,14.95833333,8.270833333
698,chic,28,21.875,11/28/88,NA,6,7.833333333,18.64208251
699,chic,33.5,31.375,11/29/88,NA,26.2,7.125,24.43015657
700,chic,30.5,23.875,11/30/88,NA,22,4.625,18.13134058
701,chic,23.5,16.375,12/1/88,NA,27,8.208333333,22.11158009
702,chic,34,32.5,12/2/88,NA,29,4.583333333,27.05706522
703,chic,43,26,12/3/88,NA,NA,9.291666667,21.88095238
704,chic,32.5,23.25,12/4/88,NA,23,8.916666667,23.17447917
705,chic,38.5,31.25,12/5/88,NA,39,3.875,23.23816288
706,chic,42,34.875,12/6/88,NA,40,5,30.234375
707,chic,35,20,12/7/88,NA,30,6.645833333,25.66145833
708,chic,27,11.25,12/8/88,NA,40,9.666666667,27.55357143
709,chic,21.5,14.25,12/9/88,NA,37,6.416666667,24.36904762
710,chic,18.5,2.125,12/10/88,NA,NA,8.916666667,23.38095238
711,chic,11,6.125,12/11/88,NA,30,7.083333333,23.92753623
712,chic,18.5,19.375,12/12/88,NA,29,6.25,29.9681677
713,chic,34.5,28.625,12/13/88,NA,48,5.333333333,26.55578794
714,chic,37.5,24.875,12/14/88,NA,NA,5.916666667,21.72619048
715,chic,18,-0.75,12/15/88,NA,NA,14.35,20.41010196
716,chic,10.5,12.125,12/16/88,NA,35,6.541666667,26.80952381
717,chic,16,7,12/17/88,NA,25.4,7.541666667,22.17261905
718,chic,22,21.875,12/18/88,NA,39,4.875,24.25
719,chic,39,32.25,12/19/88,NA,NA,10.79166667,27.42478355
720,chic,44.5,27,12/20/88,NA,NA,12.60869565,16.39880952
721,chic,33,22.5,12/21/88,NA,NA,10.5,22.50784632
722,chic,36,38.75,12/22/88,NA,NA,4.291666667,23.35351967
723,chic,41,26.75,12/23/88,NA,23,11.56521739,19.95238095
724,chic,33.5,26.5,12/24/88,NA,NA,4.541666667,24.80357143
725,chic,23,16.625,12/25/88,NA,NA,10.08333333,13.77665632
726,chic,27,29.875,12/26/88,NA,NA,9,23.78571429
727,chic,27.5,14.125,12/27/88,NA,27,4.5,21.34643504
728,chic,14.5,6.875,12/28/88,NA,17,13.125,23.03787879
729,chic,13.5,12.625,12/29/88,NA,29.66666667,6.947368421,30.28567335
730,chic,24.5,21.875,12/30/88,NA,NA,5.666666667,35.9
731,chic,26,27,12/31/88,NA,61,2.75,44.66666667
732,chic,26.5,26.875,1/1/89,NA,66,9.391304348,33.13156703
733,chic,22,10.875,1/2/89,NA,28,11.33333333,18.328125
734,chic,23,15.75,1/3/89,NA,NA,7.875,22.61594203
735,chic,19,15.875,1/4/89,NA,43.4,5.125,30.9726614
736,chic,29.5,31.875,1/5/89,NA,20,3.125,33.14490695
737,chic,35,32.375,1/6/89,NA,27,2,30.70833333
738,chic,40,39.625,1/7/89,NA,NA,2.875,25.79427083
739,chic,15,1.5,1/8/89,NA,NA,17.95833333,9.580729167
740,chic,16.5,14.625,1/9/89,NA,52,13.46666667,20.08035038
741,chic,31.5,21.375,1/10/89,NA,37.42857143,4.866666667,26.23939394
742,chic,34.5,37.375,1/11/89,NA,31,8.5,25.42471591
743,chic,31.5,15.875,1/12/89,NA,NA,9,23.71648551
744,chic,26,17.625,1/13/89,NA,NA,6.428571429,27.54166667
745,chic,26.5,26.125,1/14/89,NA,20,3.583333333,23.32738095
746,chic,29.5,23.875,1/15/89,NA,NA,7.666666667,15.02976191
747,chic,31.5,26.625,1/16/89,NA,27.14285714,6.25,19.88690476
748,chic,37,29.125,1/17/89,NA,24,6.958333333,24.77502265
749,chic,37.5,27.875,1/18/89,NA,NA,9.695652174,21.45785985
750,chic,38,30.125,1/19/89,NA,NA,11.20833333,22.2417449
751,chic,28.5,11.625,1/20/89,NA,NA,15.625,19.15625
752,chic,26.5,19.75,1/21/89,NA,27,8.375,28.19047619
753,chic,40,25.75,1/22/89,NA,22.875,8.75,23.32142857
754,chic,41.5,32.625,1/23/89,NA,17,4.916666667,33.18445323
755,chic,38,34.125,1/24/89,NA,45,6.227272727,27.77471532
756,chic,42.5,42.25,1/25/89,NA,36,5.416666667,24.1884662
757,chic,34,23.625,1/26/89,NA,37,8.25,21.83124451
758,chic,37,30.75,1/27/89,NA,25,7.5,26.5682133
759,chic,42,31.875,1/28/89,NA,27.125,6.583333333,26.140625
760,chic,40,37.75,1/29/89,NA,NA,3.5,20.546875
761,chic,40.5,35.5,1/30/89,NA,NA,7.791666667,20.87794384
762,chic,52.5,44.125,1/31/89,NA,NA,9.833333333,24.04727946
763,chic,40.5,21.875,2/1/89,NA,12,19,14.14007675
764,chic,25.5,20.375,2/2/89,NA,49,16.04166667,19.109375
765,chic,14.5,2.5,2/3/89,NA,20.57142857,11.38888889,21.75
766,chic,4.5,2,2/4/89,NA,45,6.588235294,22.32291667
767,chic,9,5.25,2/5/89,NA,NA,6.083333333,24.61458333
768,chic,2,-0.25,2/6/89,NA,32,12,21.17566288
769,chic,12,9.125,2/7/89,NA,56,14.75,28.51268116
770,chic,11.5,-3.75,2/8/89,NA,86,17,16.97017046
771,chic,7,3.5,2/9/89,NA,34.85714286,16.27272727,21.22916667
772,chic,15,12.375,2/10/89,NA,36,14.375,28.44882246
773,chic,24,19.125,2/11/89,NA,33,15.41666667,26.24404762
774,chic,26.5,16.875,2/12/89,NA,26,15.04166667,27.875
775,chic,32,31.125,2/13/89,NA,NA,7.875,29.29166667
776,chic,27.5,20.75,2/14/89,NA,52,19.29166667,25.64648033
777,chic,27.5,13.125,2/15/89,NA,30.125,8.625,38.38216196
778,chic,17.5,1.875,2/16/89,NA,25,11.47619048,31.58078231
779,chic,17.5,14.625,2/17/89,NA,13,14.625,30.63095238
780,chic,22,20.875,2/18/89,NA,23,16.91666667,30.63690476
781,chic,28,19.125,2/19/89,NA,NA,12.29166667,32.32142857
782,chic,27,25.25,2/20/89,NA,NA,16.95833333,33.07738095
783,chic,26,17.25,2/21/89,NA,43.75,19.95833333,33.24130037
784,chic,17,1.625,2/22/89,NA,56,21.375,25.63542591
785,chic,13.5,10.25,2/23/89,NA,37,13.33333333,29.1485919
786,chic,13,9.125,2/24/89,NA,61,12.70833333,42.18333333
787,chic,27.5,27.75,2/25/89,NA,NA,15.25,37.91666667
788,chic,28.5,15.875,2/26/89,NA,NA,28.75,17.97489648
789,chic,18.5,10.75,2/27/89,NA,33.71428571,15.07142857,29.36113366
790,chic,23,8.5,2/28/89,NA,57,18.04166667,28.44375
791,chic,17,8.75,3/1/89,NA,NA,20.05882353,24.31255449
792,chic,21.5,20,3/2/89,NA,32,16.66666667,28.95833333
793,chic,32,32.125,3/3/89,NA,NA,11.33333333,26.47916667
794,chic,34.5,24.375,3/4/89,NA,30,7.208333333,23.52127976
795,chic,21.5,17,3/5/89,NA,13.625,26.375,10.41145833
796,chic,26,14.625,3/6/89,NA,20,33.375,12.71567235
797,chic,23,10.75,3/7/89,NA,41,29.29166667,18.47135417
798,chic,26.5,18.625,3/8/89,NA,68,9.875,40.875
799,chic,34,26.125,3/9/89,NA,77,8.541666667,50.26016042
800,chic,42.5,32.5,3/10/89,NA,NA,13.41666667,46.65833333
