structure,mp,rings,heavy atoms,single bonds,triple bonds,reactive,molar mass,refractivity,formal charge,logP,tpsa,dipole moment,energy,density,volume,PCA1,PCA2
O=C1OC(CC1)(c1ccc(OC)cc1)C(C)(C)C(=O)OCC,58.799999,6,22,37,0,1,306.358,8.2832861,0,3.1283,61.830002,2.0383682,-165.73648,1.0085859,303.75,-1.3386,-1.2527
O=C(O)CCCc1ccc(OC)cc1,59,6,14,21,0,0,194.23,5.4935536,0,2.1024699,46.529999,4.5758367,-104.09785,0.97956812,198.28125,6.4743,-2.609
[Si](C)(C)(C)C1=CC2CCCCC2C1=O,59,0,14,33,0,1,208.37599,6.6500912,0,3.1793001,17.07,2.7291284,-90.975319,0.89805144,232.03125,7.6942,3.448
N(CC1(C)CCC(C)C1(C)C)c1ccccc1,59,6,17,37,0,0,231.383,7.3434639,0,4.5609002,12.03,1.3944318,-106.00205,0.85831517,269.57812,3.9626,6.2055
O=C(C)C(C(=O)C)C(c1oc(C)cc1)c1oc(C)cc1,59.5,10,20,27,0,1,274.31598,7.6873465,0,3.41554,60.419998,3.598963,-145.10748,0.99575883,275.48438,1.7659,1.2891
O=C(OC)CCC(C)C1CCC2C3C=CC4CCCCC4(C)C3CCC21C,59.5,0,27,68,0,1,372.59299,11.09429,0,6.4007001,26.299999,1.490787,-180.76292,0.91902536,405.42188,-5.8859,5.645
O=[N+]([O-])c1ccccc1C(C#N)C(=O)OCC,59.5,6,17,18,1,1,234.211,6.0355597,0,1.765084,95.910004,8.3757458,-128.02013,1.1423185,205.03125,4.4002,-4.9418
ClC1OC(=O)c2ccccc21,59.5,6,11,10,0,1,168.57899,4.2059121,0,2.1898999,26.299999,4.761919,-83.623947,1.1718318,143.85938,12.8385,-0.649
ClC1(Cc2ccccc21)c1ccccc1,60,12,15,16,0,1,214.69499,6.3871312,0,4.0365701,0,1.4172289,-92.928802,0.97678822,219.79688,7.7291,6.7248
O=C(N1c2ccccc2C(C)(C1=C)C(=O)OC)C,60,6,18,25,0,1,245.278,6.8386536,0,1.9974999,46.610001,2.6012638,-127.1733,1.0308505,237.9375,3.7842,-2.0044
P(CCCP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,60,24,29,34,0,1,412.453,13.404886,0,5.6423001,27.18,1.214777,-166.49342,0.95103729,433.6875,-7.6443,10.3804
OCC(CCC(O)(C)C(O)C(C)C)C(C)C,60,0,16,43,0,0,232.364,6.5885005,0,1.799,60.689999,0.7015276,-123.82381,0.89124388,260.71875,1.8778,-2.0258
Oc1ccc(cc1)Cc1ccc(OCC#C)cc1,60,12,18,20,1,0,238.286,7.2655387,0,2.994978,29.459999,0.39535806,-116.90934,0.98060077,243,3.6359,3.4754
O=C(Oc1cc(cc2ccccc12)c1ccccc1)C,60.099998,16,20,18,0,1,262.30798,8.0311403,0,4.4320998,26.299999,1.4879614,-127.25661,0.9838087,266.625,3.3692,3.4975
CC1=CC(c2ccccc21)c1ccccc1,60.5,12,16,19,0,0,206.28799,6.7685494,0,4.2354002,0,0.22072834,-91.509102,0.90217519,228.65625,6.1944,7.1709
O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)OCCC(C)C,60.5,6,20,25,0,0,282.25198,6.8480864,0,2.7059,117.94,4.5482702,-161.26338,1.1595178,243.42188,0.4531,-7.6074
O=C(OC)c1ccc(cc1)C1(C)C=CC=CC=C1,61,6,18,25,0,0,240.30199,7.2893181,0,3.4131,26.299999,2.2447882,-118.28668,0.93994182,255.65625,3.9743,2.7322
O=CC=C1OC(=O)C(OC)=C1OC,61,0,13,17,0,1,184.14699,4.3521833,0,0.1304,61.830002,4.6915631,-110.035,1.1608951,158.625,8.3871,-6.4436
S(C)C(SC)=C(C(=O)C)C(=O)C,61,0,12,20,0,0,204.314,5.4944534,0,1.646,34.139999,3.2356141,-90.721527,1.0834448,188.57812,8.4635,-0.2843
S(C)C(SC)=C(C#N)C#N,61,0,10,12,2,0,170.25999,4.6548386,0,1.515168,47.580002,2.5008199,-64.929459,1.1179481,152.29688,11.2964,1.0859
ClC(=Cc1ccccc1[N+](=O)[O-])c1[nH0]cccc1,61,12,18,14,0,0,260.67999,7.0264077,0,3.7267001,58.709999,2.716944,-125.88674,1.1255157,231.60938,4.8121,0.368
O(CC)C(OCC)CN=Cc1cccc(c1)C=NCC(OCC)OCC,61,6,26,50,0,0,364.48599,10.538256,0,3.3225999,61.639999,1.9631141,-189.1349,0.93604201,389.39062,-8.9645,1.3378
O1COc2cc3CCc3cc12,61.5,6,11,15,0,0,148.161,4.0650377,0,1.51384,18.459999,0.81561267,-76.96859,0.99208033,149.34375,12.9823,2.0089
O=C1N2CCCCC2=Cc2cc(C)cc(C)c12,61.5,6,17,28,0,0,227.30699,6.8449473,0,3.28404,20.309999,2.9742632,-108.23606,0.94526625,240.46875,6.3296,2.4988
O=[N+]([O-])c1ccccc1C(O)C(=O)OC,61.5,6,15,16,0,1,211.17299,5.0790095,0,0.89670002,92.349998,4.2510219,-122.8242,1.1861569,178.03125,6.0381,-8.1611
O=C(C)c1c(cc2ccccc2c1O)CCCC,61.799999,10,18,25,0,0,242.31799,7.3736258,0,4.09057,37.299999,3.3447671,-119.72463,0.95730567,253.125,3.9964,2.6224
O=C(OC)c1ccc(C#N)cc1,62,6,12,11,1,0,161.16,4.5784049,0,1.344884,50.09,2.6093743,-83.360558,1.0352544,155.67188,10.554,-1.6363
C(#Cc1ccccc1)c1ccccc1,62.5,12,14,12,1,0,178.23399,5.9939332,0,3.0864079,0,0.010246951,-78.489532,0.84665447,210.51562,7.542,6.7506
[nH0]1cc2ccccc2cc1C,62.5,10,11,10,0,0,143.189,4.6495109,0,2.54322,12.89,1.8908046,-64.406479,0.90751594,157.78125,12.3562,4.084
Brc1c(C)c(C)cc2ccccc21,63,10,13,14,0,0,235.12399,5.976151,0,4.2924399,0,1.2059942,-84.324303,1.1304888,207.98438,8.7018,6.3021
O=Cc1ccc(OCc2ccccc2)c(OC)c1,63,12,18,20,0,1,242.27399,7.1016893,0,3.3531001,35.529999,3.5029325,-124.55401,0.98673385,245.53125,3.5395,2.665
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1c(C)cc(C)cc1C,63,6,37,42,0,0,581.26599,8.7393408,0,7.5597601,29.1,4.320467,-445.04248,1.6039764,362.39062,-10.4313,0.4209
N#CC=1Cc2ccccc2C=1C,63.299999,6,12,14,1,0,155.2,4.9302101,0,2.5397539,23.790001,3.6324408,-69.499916,0.91970366,168.75,11.3826,4.329
O=C1N(CCOCCO)C(=O)c2ccccc21,63.5,6,17,23,0,0,235.239,6.1870222,0,0.2915,66.839996,4.331553,-128.30612,1.0764548,218.53125,3.6421,-5.8075
O=C(Oc1ccccc1)C1=CC2(C)CCC1C2(C)C,63.5,6,19,33,0,0,256.345,7.558238,0,3.9744999,26.299999,2.1558731,-126.14065,0.95539713,268.3125,3.6106,3.1759
Brc1ccc(cc1)C(c1oc(C)cc1)c1oc(C)cc1,63.5,16,20,21,0,0,331.20898,8.448082,0,5.5054402,26.280001,1.4294226,-138.06587,1.1477895,288.5625,2.7055,6.3153
Brc1ccc(O)cc1C,63.5,6,9,10,0,0,187.036,4.084281,0,2.5364201,20.23,1.1408856,-68.706902,1.2703283,147.23438,14.6996,1.4511
BrC(c1ccccc1)C(=O)c1cccc2ccccc21,63.5,16,20,17,0,1,325.20499,8.6085129,0,5.2542,17.07,3.2376127,-129.17188,1.1386355,285.60938,2.9808,6.6868
O=C(OC1CC(C)CCC1C(C)C)C#Cc1ccccc1,63.5,6,21,38,1,0,284.39899,8.6523447,0,4.0421081,26.299999,2.5095117,-139.09312,0.90853226,313.03125,0.4282,3.6924
[nH0]1cc2ccccc2cc1Cc1ccccc1,63.5,16,17,15,0,0,219.28699,7.1416631,0,3.8255701,12.89,2.0143652,-97.879585,0.9298594,235.82812,5.9193,6.131
N1=C2C=CCC=C2C(C)=C1CC,63.5,0,12,21,0,0,158.224,4.9910116,0,2.82549,12.36,2.6643531,-71.514137,0.8866418,178.45312,11.0568,3.7594
O=C(Oc1ccc(N=Nc2ccc(cc2)CCCC)cc1)CCCCCCC,63.599998,12,28,47,0,1,380.53198,11.696666,0,7.7104702,51.02,1.4385635,-184.24156,0.91666847,415.125,-8.7637,5.6138
[Si](OC1(C#Cc2ccccc2)Cc2ccccc21)(C)(C)C,64,12,21,30,1,0,292.453,9.5126848,0,4.652678,9.2299995,1.4022429,-126.79881,0.91574889,319.35938,1.0275,7.2828
O=C(NCc1ccccc1C(c1oc(C)cc1)c1oc(C)cc1)C,64.5,16,24,30,0,0,323.392,9.5231285,0,4.5721402,55.380001,3.650142,-161.95779,0.9852941,328.21875,-1.796,2.511
S=C=Nc1ccccc1C(c1oc(C)cc1)c1oc(C)cc1,64.5,16,22,21,0,0,309.38901,9.1540899,0,5.17594,70.730003,3.4510744,-142.92896,1.0185646,303.75,0.8736,4.4559
Oc1ccccc1C(c1oc(C)cc1)c1oc(C)cc1,64.5,16,20,22,0,0,268.31198,7.8385134,0,4.3752398,46.509998,1.1504091,-136.14328,0.96951038,276.75,2.8325,3.0642
O=Cc1c(OC)cc(OC)cc1C,64.5,6,13,18,0,1,180.203,5.0503426,0,1.82472,35.529999,3.3801341,-97.575035,0.97522336,184.78125,8.4011,-0.0423
O=[N+]([O-])c1cc(C)cc([N+](=O)[O-])c1NC(=O)OCC,64.5,6,19,21,0,0,269.21298,6.1999402,0,2.3798201,129.97,2.8366187,-156.00446,1.2131835,221.90625,1.8894,-9.6854
O=C(OC1CC(C)CCC1C(C)C)C(=Cc1ccccc1)Cc1ccccc1,64.5,12,28,48,0,0,376.53998,11.684229,0,6.3166699,26.299999,1.9277244,-180.45261,0.91730654,410.48438,-6.4417,6.355
O=C(OCCc1ccc(cc1)CCOC(=O)C)C,64.5,6,18,28,0,1,250.29399,6.9941254,0,1.89774,52.599998,2.1856949,-134.94112,0.97741264,256.07812,1.3588,-3.0445
O=C([nH0]1cc(C)c2ccccc12)C,64.5,9,13,14,0,0,173.215,5.2872248,0,2.6098199,22,2.2054636,-83.627785,0.95930767,180.5625,10.1116,0.6228
O=[N+]([O-])c1cc(C)ccc1NC(=O)OCC,64.5,6,16,20,0,0,224.21599,5.7176585,0,2.4716201,84.150002,3.0146451,-124.30739,1.089088,205.875,4.8738,-5.7171
ClCc1cc2ccccc2cc1C,65,10,13,14,0,1,190.67299,5.7468557,0,4.15342,0,1.464096,-82.73378,0.97196907,196.17188,9.0038,6.0102
BrCC(Br)c1cccc(c1)C(Br)CBr,65,6,14,18,0,1,449.806,7.4193072,0,5.5394001,0,1.5092416,-119.40768,1.6352865,275.0625,4.4729,6.1077
CC(c1ccccc1)=C(C)c1ccccc1,65,12,16,20,0,0,208.304,6.9814196,0,4.6371999,0,0.37716573,-92.862404,0.86776382,240.04688,5.0659,7.1817
O=C(OC1CC(C)CCC1C(C)C)C(=Cc1ccccc1)C(=O)c1ccccc1,65,12,29,46,0,1,390.52298,11.792748,0,5.9569001,43.369999,3.3465717,-191.82771,0.9523499,410.0625,-7.2859,4.8983
[nH0]1c2[nH0]([nH0]cc2c(C)cc1C)c1ccccc1,65.5,15,17,16,0,0,223.27899,6.839747,0,3.0373399,30.709999,2.0902069,-101.65254,0.94006026,237.51562,6.2355,4.3633
BrCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],65.5,6,17,12,0,1,306.02798,5.4301391,0,2.5725,137.46001,1.0483396,-151.0744,1.5838422,193.21875,4.506,-10.0254
O=C(OC)C=1Cc2ccccc2C=1C,65.699997,6,14,19,0,0,188.226,5.5386987,0,2.1891699,26.299999,2.2260237,-95.124252,0.93732208,200.8125,9.0997,0.093
OC12CCCC2c2ccccc21,66,6,12,20,0,0,160.216,4.75881,0,2.4668,20.23,1.1684083,-77.153252,0.94470459,169.59375,12.202,2.3592
O=C1C=C(C=Cc2ccccc2)CCC1,66,6,15,21,0,0,198.265,6.2591605,0,3.3792,17.07,3.6650305,-93.982353,0.93246323,212.625,7.4221,4.293
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1[nH0]cccc1,66,6,34,32,0,0,540.17297,7.0850897,0,6.0295,41.990002,4.8904362,-426.79529,1.7758808,304.17188,-7.1281,-2.017
O(CC#C)Cc1cc(COCC#C)c(cc1COCC#C)COCC#C,66,6,26,38,4,0,350.414,10.32721,0,3.3514321,36.919998,0.072594769,-178.28125,0.92598766,378.42188,-7.2774,3.235
FC(F)(F)C(C(=O)NCCCCCCCCCC)C(F)(F)F,66,0,22,43,0,0,335.332,7.3697867,0,4.9840999,29.1,4.7854476,-221.83173,1.1536444,290.67188,-2.3204,-0.6597
ClC1c2ccccc2C1=O,66.5,6,10,9,0,1,152.58,4.0344481,0,2.2583001,17.07,3.1273394,-70.82782,1.1162689,136.6875,14.2798,2.3288
O(C)c1cc2CC(C#N)c2cc1C,66.5,6,13,18,1,0,173.215,5.1801219,0,2.1668739,33.02,3.7684572,-83.537079,0.95042521,182.25,9.8918,3.2445
O=C1c2ccccc2CC(c2ccccc2)C1C(=O)C,66.5,12,20,24,0,1,264.32401,7.979949,0,3.4143701,34.139999,3.6748052,-128.60938,0.98824251,267.46875,3.1324,3.9758
O=C1OC(OCC)c2cccc(OC)c21,67,6,15,21,0,0,208.213,5.4635148,0,1.9962,44.759998,4.8698959,-115.45184,1.0591028,196.59375,6.8604,-1.7832
O(CCC)c1ccc(N=Nc2ccc(cc2)CCCC)cc1,67,12,22,34,0,0,296.414,9.2588491,0,6.2333698,33.950001,1.3644494,-140.42532,0.90659475,326.95312,-1.7344,6.7311
O=C1CCC2C3CCC(=O)C3C12,67,0,12,24,0,0,164.20399,4.4399891,0,1.1906,34.139999,5.099411,-84.720711,1.0269771,159.89062,11.6464,-1.0991
Brc1cc(C#CC(=O)O)cc(c1)C=CC(=O)O.O.O,67,6,19,18,1,0,331.11798,7.3243165,0,0.40690801,74.599998,4.2835717,-160.68544,1.4427799,229.5,-1.3098,-11.5752
O=C(Oc1ccccc1)c1ccccc1,67,12,15,13,0,0,198.22099,5.9804749,0,2.9058001,26.299999,1.8120047,-98.886368,0.99546009,199.125,7.7007,1.8551
O=C(O)c1cccc(c1)C(=O)O,67.5,6,12,10,0,0,166.13199,4.1059151,0,1.0829999,74.599998,1.7473761,-96.067398,1.1155647,148.92188,9.0537,-10.0382
O=[N+]([O-])c1ccccc1C(C#N)=C(OC)C,67.5,6,16,17,1,0,218.21199,5.8985133,0,2.495784,78.839996,7.3463225,-115.26273,1.0731188,203.34375,6.3454,-1.9103
OC1(Cc2ccccc21)c1ccccc1,67.800003,12,15,17,0,0,196.24899,6.0666757,0,2.7900701,20.23,1.6386778,-92.595627,0.9611215,204.1875,8.6727,3.8301
O(C)C1=CC(c2ccccc21)c1ccccc1,68,12,17,20,0,0,222.28699,7.002099,0,3.8194001,9.2299995,0.81618381,-104.22115,0.93754894,237.09375,6.0555,6.0828
Clc1cc(Cl)cc(c1)C=O,68,6,10,7,0,1,175.01399,4.2488179,0,2.8585,17.07,2.0062308,-78.820038,1.2201412,143.4375,13.6995,2.3586
OCC(O)c1ccccc1,68,6,10,14,0,0,138.166,3.9857152,0,0.80779999,40.459999,2.5125697,-73.257019,0.96324879,143.4375,11.3733,-2.3766
O=C(OC1CC(C)CCC1C(C)C)C1=CCC(=CC1)C(=O)OC1CC(C)CCC1C(C)C,68,0,32,74,0,0,444.65598,12.93228,0,6.6409998,52.599998,0.27259311,-224.32584,0.92294168,481.78125,-12.1564,3.9058
O=C(OC1CC(C)CCC1C(C)C)C(Cc1ccccc1)C(=O)C,68,6,24,47,0,1,330.46799,9.7916336,0,4.4382701,43.369999,1.4176999,-166.21999,0.92811793,356.0625,-3.5708,2.9486
N1c2ccccc2CCC1CCc1ccc(N(C)C)cc1,68.199997,12,21,35,0,0,280.41501,8.8378859,0,4.11204,15.27,2.6632464,-127.73106,0.89459944,313.45312,0.7654,7.1542
O=[N+]([O-])c1ccccc1C(C)(C#N)C(=O)OCC,68.199997,6,18,21,1,1,248.23799,6.4773459,0,1.939184,95.910004,8.4245205,-134.49495,1.0856384,228.65625,3.3047,-4.0502
Brc1oc(cc1)C=CC(=O)c1oc(C)cc1,68.5,10,16,14,0,1,281.10498,6.4762974,0,3.91292,43.349998,2.9270227,-121.06622,1.2716087,221.0625,6.0812,1.632
OC1C=C(C)c2ccccc21,68.900002,6,11,15,0,0,146.189,4.4730487,0,2.2323999,20.23,1.5467298,-70.766129,0.90240121,162,12.7679,1.9472
ClCCOC(=O)c1cc(OC)c(OC)c(OC)c1,69,6,18,26,0,1,274.69998,6.8355927,0,2.108,53.990002,1.6619179,-149.0517,1.1055021,248.48438,2.212,-2.4392
N(C)(C)C(c1ccccc1)c1ccccc1,69,12,16,22,0,0,211.308,6.9064341,0,3.4331,3.24,0.89913404,-95.428642,0.87413299,241.73438,5.6059,6.7895
[O-][nH0+]1o[nH0]c2ccccc12,69,9,10,5,0,0,136.11,3.4767592,0,0.4612,51.490002,3.693013,-72.770325,1.1861438,114.75,14.1753,-3.1781
[nH0]1(C)c2ccccc2c(C)c1c1ccccc1,69,15,17,18,0,0,221.30299,7.1763425,0,4.5129199,4.9299998,2.1606677,-99.227104,0.89977711,245.95312,6.0766,6.7303
N#CC=1c2ccccc2CC=1C,69.5,6,12,14,1,0,155.2,4.9302101,0,2.5397539,23.790001,3.8916235,-69.49939,0.8929162,173.8125,11.347,4.4897
Clc1cc(C)c(Cl)cc1C,69.5,6,10,12,0,0,175.058,4.5754676,0,3.6628399,0,0.01640122,-73.935326,1.0639802,164.53125,11.9018,4.9027
O=C1OC(=O)C2C1C1OC2(C)C=C1,69.5,0,13,20,0,1,180.159,4.2078485,0,0.0295,52.599998,5.5204372,-102.41327,1.1541717,156.09375,10.0257,-6.2596
O=C1OC(C)(C)c2ccccc21,69.5,6,12,16,0,0,162.188,4.6075096,0,2.4036,26.299999,4.7007213,-83.53064,0.98323691,164.95312,11.5649,0.2308
O=C(C=Cc1ccc(OC)cc1OC)c1ccccc1,69.5,12,20,23,0,1,268.31198,7.9709325,0,3.5999,35.529999,1.58254,-136.14886,0.97396445,275.48438,1.6745,3.3263
O(C)c1ccc(cc1)C1(N=NC(C)=C1)C,69.5,6,15,22,0,0,202.25699,5.9893351,0,3.5915,33.950001,4.0136333,-97.729195,0.96463579,209.67188,7.3785,4.058
S1CC(SC1C=Cc1ccccc1[N+](=O)[O-])C,69.5,6,17,23,0,0,267.37299,7.2717414,0,3.3466001,45.82,4.9778614,-118.82573,1.1060611,241.73438,4.7958,0.683
O=C(OC)CC(C)CCC1C(O)(C)CCC2C(C)(C)CCCC21C,69.800003,0,24,62,0,1,338.53198,9.8040199,0,4.9594002,46.529999,1.9979415,-171.63602,0.88864475,380.95312,-4.5429,2.6632
O=C(OC1(C)Cc2c1c(C)c(C)c(C)c2C)C,69.900002,6,17,31,0,1,232.323,6.8657866,0,3.56615,26.299999,1.83173,-115.91834,0.93022221,249.75,5.2311,1.7333
Brc1ccc(C)c([N+](=O)[O-])c1C,70,6,12,13,0,0,230.06099,4.9562411,0,3.0474401,45.82,4.1107645,-94.160843,1.3204111,174.23438,11.0335,-0.6515
O=C1C=CC(=O)C(NCC(OCC)OCC)=C1,70,0,17,30,0,1,239.271,6.4033971,0,0.56699997,64.629997,3.8691912,-130.95364,1.009183,237.09375,2.854,-2.282
O=C(Oc1ccc(C)cc1)c1ccccc1,70,12,16,16,0,0,212.248,6.4275556,0,3.21422,26.299999,1.5660045,-105.37829,0.97880614,216.84375,6.487,2.2329
Clc1ccc(cc1[N+](=O)[O-])C=1Sc2[nH0][nH0]c([nH0]2N=1)c1ccc(OCCCC)cc1,70,17,29,29,0,0,429.888,11.185033,0,4.7995,98.120003,6.4717307,-203.20293,1.1347369,378.84375,-5.6339,1.2921
N#Cc1ccc(N2N=N2)cc1,70,6,11,8,1,0,144.13699,3.9116585,0,1.660484,51.52,2.2853694,-66.605469,1.0710285,134.57812,13.2113,2.7944
O=C1c2ccc(OC)cc2CCC1C(=O)C(=O)OC,70.5,6,19,25,0,1,262.26099,6.8614721,0,1.1823699,69.669998,3.2865527,-144.94235,1.0830239,242.15625,2.716,-4.0308
O=C1OC(OC(=O)C)c2ccccc21,70.5,6,14,15,0,1,192.17,4.8871908,0,1.5142,52.599998,4.4070454,-107.65311,1.116456,172.125,7.977,-6.1371
O=C1C(=C)C2CC(OC(=O)C)C3C45CCCC(C)(COC4OC)C5CC(OC(=O)C)C13C2OC(=O)C,70.699997,0,36,71,0,1,504.57599,12.758245,0,2.7421,114.43,0.90122193,-277.23608,1.074602,469.54688,-13.8366,-3.8472
Clc1cccc2CC(=O)c21,71,6,10,9,0,0,152.58,4.0366731,0,2.1050701,17.07,3.1591818,-70.83403,1.1060278,137.95312,14.6138,2.075
O=C(OCC)c1[nH0][nH0](CO)c(C)c1,71,5,13,19,0,0,184.19499,4.7705059,0,0.58442003,64.349998,3.5086701,-101.37592,1.0445224,176.34375,7.9307,-4.673
[nH0]1[nH0](CN(C[nH0]2[nH0]c(C)cc2C)Cc2ccccc2)c(C)cc1C,71,16,24,35,0,0,323.444,9.7286329,0,4.2298799,38.880001,3.0860631,-149.41982,0.92931157,348.04688,-2.3268,5.7363
O=[N+]([O-])c1cc([N+](=O)[O-])c(cc1CCC(=O)OC)CCC(=O)OC,71,6,24,30,0,1,340.28799,8.0617266,0,1.7141401,144.24001,6.739953,-198.34709,1.1572577,294.04688,-3.9333,-10.1258
Cc1ccc(C)c2Cc1c(C)ccc2C,71.5,10,15,24,0,0,198.30899,6.5439053,0,3.9488499,0,0.56697267,-89.039612,0.87210715,227.39062,6.2859,6.5496
Brc1c(Br)c(C)c(C)c(C)c1C,71.5,6,12,18,0,0,292.01401,5.9796476,0,4.5918798,0,2.0453706,-90.087509,1.3492813,216.42188,8.2368,5.753
Brc1c(OC)c(C)c(C)c(OC)c1C,71.5,6,14,23,0,0,259.14301,6.1382108,0,3.46486,18.459999,1.3504181,-107.33621,1.1611812,223.17188,7.0754,3.3322
ON=C1CC(CC=C1C)C(=C)C,71.5,0,12,24,0,0,165.23599,4.9802604,0,2.7490001,32.59,0.9706549,-81.097008,0.9066447,182.25,10.0754,0.9119
ClC1C2OC(CC2)C(C)(C)C1O,71.5,0,12,28,0,1,190.67,4.757803,0,1.5421,29.459999,3.5906527,-95.510101,1.0535164,180.98438,10.2372,0.7688
Clc1[nH0]c(c[nH0]c1)C(=O)Nc1ccccc1OC,71.5,12,18,16,0,0,263.68399,6.93887,0,2.4172001,64.110001,3.4397194,-128.58551,1.0965416,240.46875,3.8233,-1.5403
O=C(OCC)c1[nH0][nH0](c2[nH0][nH0](C)c(C)c2)c(C)c1,71.5,10,18,24,0,0,248.286,6.8034754,0,1.75854,61.939999,6.4547024,-125.88171,0.99582022,249.32812,3.8967,-0.9773
O=C(OCCCC)c1ccc(O)cc1,71.5,6,14,21,0,0,194.23,5.4898767,0,2.3491001,46.529999,1.4004121,-104.10087,0.98797643,196.59375,6.5972,-2.0937
O=[N+]([O-])c1ccccc1C(C#N)C(=O)C,71.5,6,15,14,1,1,204.185,5.3805742,0,1.790984,86.68,5.3395138,-108.80885,1.1100781,183.9375,7.4649,-3.2966
O=C(OC)NN,71.5,0,6,10,0,1,90.082001,2.016156,0,-0.78390002,64.349998,3.3230128,-53.800365,1.1063612,81.421875,15.2574,-10.033
[S+2]([O-])([O-])(OCCCCCCO[S+2]([O-])([O-])c1ccc(C)cc1)c1ccc(C)cc1,71.800003,12,28,43,0,0,426.55399,11.209068,0,3.9746399,86.739998,8.6093702,-212.6828,1.090713,391.07812,-8.965,-0.4613
O=C1Cc2c1ccc1ccccc21,72,10,13,11,0,0,168.19499,5.1576471,0,2.5785699,17.07,2.9941206,-79.638725,0.94029349,178.875,11.558,3.5107
Clc1cc(c(Cl)cc1C(Cl)Cl)C(Cl)Cl,72,6,14,12,0,0,312.83798,6.3157439,0,6.1894002,0,0.030232433,-126.18117,1.3757734,227.39062,7.6361,5.9442
S=C(N1CCCCC1)c1ccc(OCc2ccccc2)c(OCC)c1,72,12,25,39,0,0,355.50198,10.610175,0,4.8641,53.790001,5.7823915,-165.10513,0.97193933,365.76562,-3.9328,5.538
Clc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)ccc1F,72,6,21,21,0,0,337.62198,6.0494967,0,4.8460999,29.1,1.7039703,-228.43498,1.4603816,231.1875,2.5558,-2.0001
O=C(OC)C1(C)c2ccccc2N=C1CC,72,6,16,24,0,1,217.26799,6.3128982,0,2.6134,38.66,2.3305273,-109.30542,0.98096311,221.48438,6.2246,0.1228
,72.5,6,12,16,0,0,162.188,4.648396,0,1.74239,26.299999,3.2153416,-83.460915,0.97575033,166.21875,11.2435,1.0168
ClCc1c2CCc2c(C)c2CCc21,72.5,6,13,22,0,1,192.689,5.5535436,0,3.1973,0,1.6871043,-84.006783,0.94368654,204.1875,9.7631,5.3624
BrCCc1ccc(cc1)CCBr,72.5,6,12,18,0,1,292.01401,6.0404439,0,3.5613401,0,0.020322401,-90.078545,1.291383,226.125,7.4056,5.1569
O=C1C=CC(=O)C2C3C=CC(C3)C12,72.5,0,13,21,0,1,174.19899,4.8090024,0,1.1327,34.139999,0.25053743,-88.569778,1.0322903,168.75,10.8243,0.0213
O=C1OC(Cc2ccccc12)C1CCCCC1,72.5,6,17,30,0,0,230.30699,6.7738705,0,3.3483701,26.299999,4.4346647,-114.60162,0.96111423,239.625,5.8949,2.1901
N#CC1(C)c2ccccc2N=C1C,72.5,6,13,16,1,1,170.215,5.1929746,0,2.573884,36.150002,2.8342996,-77.198318,0.9275232,183.51562,10.1049,3.4207
O=C(OC(CCC(=O)c1ccccc1)c1ccccc1)C,72.5,12,21,26,0,1,282.33899,8.3917751,0,4.0493999,43.369999,5.3604097,-142.69144,0.97843271,288.5625,0.3757,1.6853
O=C1Cc2c1c(C)c(C)cc2C,73,6,12,18,0,0,160.216,4.899334,0,2.35063,17.07,2.826154,-77.239151,0.89780438,178.45312,11.771,2.6855
O=C(Cc1ccccc1)c1ccc(OC)c(OC)c1,73,12,19,23,0,0,256.30099,7.5520701,0,3.1291699,35.529999,2.6465666,-131.04111,0.99922413,256.5,2.6166,2.7964
Fc1ccc(O)c([N+](=O)[O-])c1,73,6,11,8,0,0,157.09999,3.4637687,0,1.7108001,66.050003,5.4384971,-97.691826,1.2538221,125.29688,11.7537,-7.595
ClCc1ccc(OCc2ccccc2)c(OC)c1,73,12,18,22,0,1,262.73599,7.5105386,0,4.5458002,18.459999,2.5690475,-126.24036,1.017617,258.1875,3.348,4.8537
BrC(c1ccccc1)C(=O)C(=O)Cc1ccccc1,73,12,19,19,0,1,317.18201,8.0398932,0,3.5989699,34.139999,1.9534729,-131.64111,1.1802807,268.73438,2.382,2.2673
Brc1ccc(OC)c2c1CC2=O,73.5,6,12,13,0,0,227.05699,4.9341283,0,2.2697699,26.299999,3.068604,-91.625145,1.2906694,175.92188,11.2798,1.317
O=C(O)C1Cc2ccccc21,73.5,6,11,13,0,0,148.161,4.1615872,0,1.41087,37.299999,4.1080761,-77.008789,0.99489075,148.92188,12.0209,-3.3035
Brc1cc(C)c(Br)cc1C,73.5,6,10,12,0,0,263.95999,5.0749383,0,3.97504,0,0.025514701,-77.110344,1.4317688,184.35938,11.0356,5.1289
ClCCCOc1ccc(cc1)C=CC(=O)c1ccccc1,73.5,12,21,25,0,1,300.785,8.7831793,0,4.5904002,26.299999,3.3611679,-142.97673,1.0084467,298.26562,0.2284,4.9717
